fauf,materialnummer,menge,arbeitsstation,eventtyp,zustand,zeitstempel,tag_id
PO-05,FAXS,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:51:15.738+01,84b31b00000b80b4
PO-05,FAXS,1,B-05,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:51:15.738+01,84b31b00000b80b4
PO-05,FAXS,1,B-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:51:15.738+01,84b31b00000b80b4
PO-03,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:51:15.83+01,84b31b00000b8095
PO-09,Car-09,1,WS-01,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:51:16.015+01,84b31b00000b807c
PO-09,Car-09,1,B-01,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:51:16.015+01,84b31b00000b807c
PO-41,CHS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:51:16.071+01,84b31b00000b8096
PO-06,Car-06,1,B-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:51:16.585+01,84b31b00000b806c
PO-06,Car-06,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:51:16.585+01,84b31b00000b806c
PO-03,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:51:16.809+01,84b31b00000b81a8
PO-41,Car-041,1,B-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:51:30.8+01,84b31b00000b80ac
PO-41,Car-041,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:51:30.8+01,84b31b00000b80ac
PO-07,Car-07,1,B-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:51:30.937+01,84b31b00000b806d
PO-05,Car-05,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:51:31.554+01,84b31b00000b8062
PO-05,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:51:31.569+01,84b31b00000b8130
PO-41,FAXS,1,B-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:51:45.839+01,84b31b00000b80f0
PO-05,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:51:46.022+01,84b31b00000b8084
PO-03,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:51:46.479+01,84b31b00000b80c9
PO-09,BOSP,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:51:31.611+01,84b31b00000b8136
PO-10,Car-10,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:52:00.854+01,84b31b00000b807d
PO-05,Car-05,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:52:01.307+01,84b31b00000b8062
PO-06,Car-06,1,WS-03,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:52:01.517+01,84b31b00000b806c
PO-06,Car-06,1,B-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:52:01.517+01,84b31b00000b806c
PO-07,Car-07,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:52:01.566+01,84b31b00000b806d
PO-07,Car-07,1,B-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:52:01.566+01,84b31b00000b806d
PO-06,FT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:52:01.665+01,84b31b00000b81a9
PO-06,FT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:52:01.665+01,84b31b00000b81a9
PO-06,FT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:52:01.665+01,84b31b00000b81a9
PO-09,BAT,1,WS-01,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:51:31.544+01,84b31b00000b813f
PO-03,BSA,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:52:02.326+01,84b31b00000b817a
PO-09,BOSP,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:52:15.872+01,84b31b00000b8136
PO-09,BAT,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:52:15.958+01,84b31b00000b813f
PO-09,BAT,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:52:15.958+01,84b31b00000b813f
PO-06,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:52:15.965+01,84b31b00000b81a9
PO-06,FT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:52:15.965+01,84b31b00000b81a9
PO-09,BAT,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:52:15.958+01,84b31b00000b813f
PO-07,BOSP,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:52:16.158+01,84b31b00000b8118
PO-06,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:52:16.195+01,84b31b00000b8157
PO-06,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:52:16.195+01,84b31b00000b8157
PO-03,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:52:16.246+01,84b31b00000b80c9
PO-07,RT,2,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:52:16.295+01,84b31b00000b8178
PO-09,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:52:30.803+01,84b31b00000b813f
PO-09,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:52:31.459+01,84b31b00000b8136
PO-07,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:52:31.532+01,84b31b00000b8118
PO-09,Car-09,1,B-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:52:45.716+01,84b31b00000b807c
PO-09,Car-09,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:52:45.716+01,84b31b00000b807c
PO-07,RT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:52:45.983+01,84b31b00000b8178
PO-07,RT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:52:45.983+01,84b31b00000b8178
PO-07,RT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:52:45.983+01,84b31b00000b8178
PO-03,Car-03,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:52:46.114+01,84b31b00000b805c
PO-03,Car-03,1,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:52:46.114+01,84b31b00000b805c
PO-09,BAT,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:52:46.323+01,84b31b00000b813f
PO-10,Car-10,1,B-01,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:52:46.371+01,84b31b00000b807d
PO-10,Car-10,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:52:46.371+01,84b31b00000b807d
PO-41,FAXS,1,WS-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:53:00.731+01,84b31b00000b80f0
PO-06,FAXS,1,WS-03,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:52:45.843+01,84b31b00000b8134
PO-05,CHS,1,WS-04,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:53:01.374+01,84b31b00000b80be
PO-07,FT,2,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:53:01.381+01,84b31b00000b8140
PO-01,FAXS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:53:16.096+01,84b31b00000b80aa
PO-01,FAXS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:53:16.096+01,84b31b00000b80aa
PO-10,Car-10,1,WS-01,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:53:16.327+01,84b31b00000b807d
PO-10,Car-10,1,B-01,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:53:16.327+01,84b31b00000b807d
PO-07,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:53:16.923+01,84b31b00000b8178
PO-10,BOSP,1,B-01,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:53:16.275+01,84b31b00000b80ae
PO-07,FT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:53:30.856+01,84b31b00000b8140
PO-01,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:53:31.208+01,84b31b00000b80aa
PO-01,FAXS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:53:31.208+01,84b31b00000b80aa
PO-05,CHS,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:53:31.534+01,84b31b00000b80be
PO-07,FT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:53:46.367+01,84b31b00000b8140
PO-05,CHS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:53:46.387+01,84b31b00000b80be
PO-05,Car-05,1,B-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:53:46.39+01,84b31b00000b8062
PO-05,Car-05,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:53:46.39+01,84b31b00000b8062
PO-02,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:53:46.832+01,84b31b00000b80b9
PO-10,BOSP,1,B-01,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:53:49.806+01,84b31b00000b80ae
PO-03,BSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:00.725+01,84b31b00000b817a
PO-03,BSA,2,Goods-Out,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:54:00.725+01,84b31b00000b817a
PO-03,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:00.725+01,84b31b00000b817a
PO-07,RT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:00.833+01,84b31b00000b8178
PO-07,Car-07,1,B-03,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:00.837+01,84b31b00000b806d
PO-07,Car-07,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:00.837+01,84b31b00000b806d
PO-06,Car-06,1,B-04,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:01.096+01,84b31b00000b806c
PO-06,Car-06,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:01.096+01,84b31b00000b806c
PO-03,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:01.116+01,84b31b00000b80b5
PO-03,FAXS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:01.116+01,84b31b00000b80b5
PO-02,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:01.153+01,84b31b00000b80b9
PO-06,FAXS,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:01.149+01,84b31b00000b8134
PO-06,FAXS,1,B-05,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:54:01.149+01,84b31b00000b8134
PO-06,FAXS,1,B-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:01.149+01,84b31b00000b8134
PO-08,Car-08,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:01.164+01,84b31b00000b8072
PO-08,Car-08,1,B-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:01.164+01,84b31b00000b8072
PO-05,Car-05,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:01.82+01,84b31b00000b8062
PO-05,Car-05,1,B-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:01.82+01,84b31b00000b8062
PO-05,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:01.792+01,84b31b00000b809c
PO-10,BAT,1,B-01,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:54:01.101+01,84b31b00000b80cb
PO-07,FT,2,B-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:15.86+01,84b31b00000b8140
PO-07,FT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:15.86+01,84b31b00000b8140
PO-10,BAT,1,B-01,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:15.854+01,84b31b00000b80cb
PO-10,BAT,1,WS-01,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:54:15.854+01,84b31b00000b80cb
PO-10,BAT,1,WS-01,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:15.854+01,84b31b00000b80cb
PO-10,BOSP,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:16.177+01,84b31b00000b80ae
PO-03,BSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:16.188+01,84b31b00000b817a
PO-07,Car-07,1,WS-03,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:16.303+01,84b31b00000b806d
PO-07,Car-07,1,B-03,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:16.303+01,84b31b00000b806d
PO-02,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:16.294+01,84b31b00000b8190
PO-41,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:16.301+01,84b31b00000b8097
PO-06,Car-06,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:16.315+01,84b31b00000b806c
PO-06,Car-06,1,B-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:16.315+01,84b31b00000b806c
PO-02,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:16.307+01,84b31b00000b80c0
PO-41,SSA,2,WS-05,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:54:01.488+01,84b31b00000b814d
PO-08,RT,2,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:54:16.33+01,84b31b00000b8082
PO-03,Car-03,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:30.755+01,84b31b00000b805c
PO-02,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:31.09+01,84b31b00000b80c0
PO-41,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:31.116+01,84b31b00000b8097
PO-02,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:31.165+01,84b31b00000b8190
PO-10,BAT,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:31.233+01,84b31b00000b80cb
PO-10,BAT,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:31.233+01,84b31b00000b80cb
PO-01,Car-01,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:31.382+01,84b31b00000b8055
PO-09,Car-09,1,B-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:45.727+01,84b31b00000b807c
PO-10,Car-10,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:45.888+01,84b31b00000b807d
PO-01,Car-01,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:45.976+01,84b31b00000b8055
PO-41,FAXS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:46.028+01,84b31b00000b80f0
PO-41,FAXS,1,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:46.028+01,84b31b00000b80f0
PO-05,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:46.353+01,84b31b00000b809c
PO-03,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:46.99+01,84b31b00000b817a
PO-07,FT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:46.996+01,84b31b00000b8140
PO-07,FT,2,B-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:46.996+01,84b31b00000b8140
PO-03,Car-03,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:47.149+01,84b31b00000b805c
PO-05,Car-05,1,B-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:54:47.146+01,84b31b00000b8062
PO-05,Car-05,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:54:47.146+01,84b31b00000b8062
PO-08,FT,2,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:54:45.733+01,84b31b00000b818b
PO-08,RT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:00.709+01,84b31b00000b8082
PO-08,RT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:55:00.709+01,84b31b00000b8082
PO-08,RT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:00.709+01,84b31b00000b8082
PO-05,FAXS,1,WS-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:00.727+01,84b31b00000b80b4
PO-05,FAXS,1,B-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:00.727+01,84b31b00000b80b4
PO-03,BAT,1,B-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:01.191+01,84b31b00000b818d
PO-03,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:01.191+01,84b31b00000b818d
PO-01,FAXS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:15.942+01,84b31b00000b80aa
PO-03,BAT,1,B-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:15.964+01,84b31b00000b818d
PO-08,FT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:16.029+01,84b31b00000b818b
PO-08,FT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:55:16.029+01,84b31b00000b818b
PO-08,FT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:16.029+01,84b31b00000b818b
PO-09,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:16.121+01,84b31b00000b813f
PO-41,SSA,2,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:16.342+01,84b31b00000b814d
PO-07,FT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:16.486+01,84b31b00000b8140
PO-41,FAXS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:16.508+01,84b31b00000b80f0
PO-10,BOSP,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:16.506+01,84b31b00000b80ae
PO-41,CHS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:16.725+01,84b31b00000b8096
PO-05,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:16.744+01,84b31b00000b80be
PO-05,CHS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:16.744+01,84b31b00000b80be
PO-10,Car-10,1,B-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:30.716+01,84b31b00000b807d
PO-41,SSA,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:30.84+01,84b31b00000b814d
PO-08,Car-08,1,B-03,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:30.899+01,84b31b00000b8072
PO-08,Car-08,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:30.899+01,84b31b00000b8072
PO-02,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:30.908+01,84b31b00000b816f
PO-08,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:30.913+01,84b31b00000b812a
PO-03,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:30.927+01,84b31b00000b8095
PO-41,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:30.92+01,84b31b00000b807e
PO-06,Car-06,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:30.971+01,84b31b00000b806c
PO-08,RT,2,B-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:31.217+01,84b31b00000b8082
PO-08,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:31.217+01,84b31b00000b8082
PO-01,BSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:31.234+01,84b31b00000b8155
PO-02,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:31.209+01,84b31b00000b80b9
PO-02,Car-02,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:31.216+01,84b31b00000b805b
PO-02,Car-02,1,B-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:31.216+01,84b31b00000b805b
PO-02,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:31.293+01,84b31b00000b80c0
PO-02,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:45.706+01,84b31b00000b80bc
PO-01,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:45.725+01,84b31b00000b8155
PO-03,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:45.822+01,84b31b00000b8095
PO-07,BOSP,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:45.917+01,84b31b00000b8118
PO-07,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:45.917+01,84b31b00000b8118
PO-41,FAXS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:45.969+01,84b31b00000b80f0
PO-08,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:45.982+01,84b31b00000b812a
PO-03,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:45.994+01,84b31b00000b818d
PO-09,Car-09,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:45.993+01,84b31b00000b807c
PO-02,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:46.03+01,84b31b00000b816f
PO-02,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:46.036+01,84b31b00000b80c0
PO-09,BAT,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:46.09+01,84b31b00000b813f
PO-10,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:46.099+01,84b31b00000b80ae
PO-01,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:46.109+01,84b31b00000b80aa
PO-05,Car-05,1,B-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:46.206+01,84b31b00000b8062
PO-41,CHS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:46.236+01,84b31b00000b8096
PO-02,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:46.243+01,84b31b00000b80b9
PO-06,Car-06,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:46.38+01,84b31b00000b806c
PO-41,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:46.41+01,84b31b00000b807e
PO-02,Car-02,1,B-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:46.404+01,84b31b00000b805b
PO-02,Car-02,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:46.404+01,84b31b00000b805b
PO-08,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:46.414+01,84b31b00000b8146
PO-10,BAT,1,B-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:55:47.528+01,84b31b00000b80cb
PO-10,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:47.528+01,84b31b00000b80cb
PO-07,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:55:47.962+01,84b31b00000b8178
PO-06,CHS,1,WS-04,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:55:46.013+01,84b31b00000b8133
PO-09,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:00.825+01,84b31b00000b813f
PO-10,BAT,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:01.06+01,84b31b00000b80cb
PO-10,BAT,1,B-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:01.06+01,84b31b00000b80cb
PO-10,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:01.122+01,84b31b00000b80ae
PO-03,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:01.118+01,84b31b00000b818d
PO-08,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:01.25+01,84b31b00000b8146
PO-05,SSA,2,WS-05,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:55:46.11+01,84b31b00000b8128
PO-07,Car-07,1,B-03,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:01.83+01,84b31b00000b806d
PO-07,Car-07,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:01.83+01,84b31b00000b806d
PO-05,Car-05,1,B-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:01.899+01,84b31b00000b8062
PO-06,Car-06,1,B-04,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:02.018+01,84b31b00000b806c
PO-06,Car-06,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:02.018+01,84b31b00000b806c
PO-08,FT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:02.504+01,84b31b00000b818b
PO-02,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:15.73+01,84b31b00000b8126
PO-07,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:15.859+01,84b31b00000b8118
PO-07,BOSP,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:15.859+01,84b31b00000b8118
PO-03,CHS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:15.843+01,84b31b00000b8121
PO-07,Car-07,1,B-04,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:16.217+01,84b31b00000b806d
PO-07,Car-07,1,B-03,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:16.217+01,84b31b00000b806d
PO-02,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:16.596+01,84b31b00000b80bc
PO-06,Car-06,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:16.601+01,84b31b00000b806c
PO-06,Car-06,1,B-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:16.601+01,84b31b00000b806c
PO-07,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:16.742+01,84b31b00000b8140
PO-08,RT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:16.775+01,84b31b00000b8082
