fauf,materialnummer,menge,arbeitsstation,eventtyp,zustand,zeitstempel,tag_id
PO-09,Car-09,1,WS-05,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:02:31.674+01,84b31b00000b807c
PO-10,Car-10,1,B-05,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 10:02:46.104+01,84b31b00000b807d
PO-09,BSA,2,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:02:46.231+01,84b31b00000b808b
PO-10,Car-10,1,WS-05,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 10:03:01.272+01,84b31b00000b807d
PO-07,BSA,2,B-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:03:01.47+01,84b31b00000b8155
PO-07,BSA,2,Goods-Out,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 10:03:01.47+01,84b31b00000b8155
PO-07,BSA,2,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:03:01.47+01,84b31b00000b8155
PO-09,Car-09,1,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:04:00.798+01,84b31b00000b807c
PO-09,Car-09,1,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:04:00.798+01,84b31b00000b807c
PO-09,RT,2,WS-05,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:04:00.996+01,84b31b00000b80ac
PO-09,RT,2,Goods-Out,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:04:00.996+01,84b31b00000b80ac
PO-09,BSA,2,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:04:01.382+01,84b31b00000b808b
PO-09,BSA,2,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:04:01.382+01,84b31b00000b808b
PO-10,SSA,2,WS-05,Generation,Produktionsfehler an Stoßdämpfern,2025-01-07 10:04:01.332+01,84b31b00000b818f
PO-09,RT,2,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:04:16.213+01,84b31b00000b80ac
PO-09,RT,2,WS-05,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:04:16.213+01,84b31b00000b80ac
PO-10,SSA,2,WS-05,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 10:04:46.025+01,84b31b00000b818f
PO-10,SSA,2,B-Transfer,Generation,Produktionsfehler an Stoßdämpfern,2025-01-07 10:04:46.025+01,84b31b00000b818f
PO-10,SSA,2,B-Transfer,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 10:04:46.025+01,84b31b00000b818f
PO-10,BSA,2,WS-05,Generation,Produktionsfehler an Stoßdämpfern,2025-01-07 10:05:45.812+01,84b31b00000b8097
PO-10,Car-10,1,B-Transfer,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 10:06:15.984+01,84b31b00000b807d
PO-10,Car-10,1,WS-05,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 10:06:15.984+01,84b31b00000b807d
PO-10,BSA,2,WS-05,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 10:06:16.235+01,84b31b00000b8097
PO-10,BSA,2,B-Transfer,Generation,Produktionsfehler an Stoßdämpfern,2025-01-07 10:06:16.235+01,84b31b00000b8097
PO-10,BSA,2,B-Transfer,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 10:06:16.235+01,84b31b00000b8097
PO-10,Car-10,1,B-Transfer,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 10:06:46.07+01,84b31b00000b807d
PO-10,SSA,2,Goods-Out,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 10:06:46.339+01,84b31b00000b818f
PO-10,SSA,2,B-Transfer,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 10:06:46.339+01,84b31b00000b818f
PO-10,BSA,2,Goods-Out,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 10:07:00.758+01,84b31b00000b8097
PO-10,BSA,2,B-Transfer,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 10:07:00.758+01,84b31b00000b8097
PO-10,Car-10,1,Goods-Out,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 10:07:01.076+01,84b31b00000b807d
PO-09,BSA,2,Goods-Out,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:07:16.469+01,84b31b00000b808b
PO-09,BSA,2,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:07:31.245+01,84b31b00000b808b
PO-05,BSA,2,B-Transfer,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 10:08:46.418+01,84b31b00000b8171
PO-05,BSA,2,Goods-Out,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 10:08:46.418+01,84b31b00000b8171
PO-05,BSA,2,Goods-Out,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 10:09:01.093+01,84b31b00000b8171
PO-05,BSA,2,B-Transfer,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 10:09:01.093+01,84b31b00000b8171
PO-06,Car-06,1,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:09:01.251+01,84b31b00000b806c
PO-06,Car-06,1,Goods-Out,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:09:01.251+01,84b31b00000b806c
PO-06,Car-06,1,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:09:16.193+01,84b31b00000b806c
PO-06,Car-06,1,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:09:16.193+01,84b31b00000b806c
PO-03,CORE,1,Goods-Out,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:10:01.828+01,84b31b00000b80b1
PO-08,FT,1,Goods-Out,Exit,Totalschaden,2025-01-07 10:10:01.837+01,84b31b00000b8083
PO-10,Car-10,1,Goods-Out,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 10:10:01.962+01,84b31b00000b807d
PO-03,CORE,1,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:10:15.795+01,84b31b00000b80b1
PO-08,FT,1,Goods-Out,Entry,Totalschaden,2025-01-07 10:10:16.305+01,84b31b00000b8083
PO-10,Car-10,1,Goods-Out,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 10:10:16.41+01,84b31b00000b807d
PO-07,BSA,2,Goods-Out,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:11:15.792+01,84b31b00000b8155
PO-06,Car-06,1,Goods-Out,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:12:31.053+01,84b31b00000b806c
PO-06,Car-06,1,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:12:46.635+01,84b31b00000b806c
