fauf,materialnummer,menge,arbeitsstation,eventtyp,zustand,zeitstempel,tag_id
PO-07,BAT,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:55:16.435+01,84b31b00000b8130
PO-02,BSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:55:30.748+01,84b31b00000b80b7
PO-04,Car-04,1,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:55:31.045+01,84b31b00000b8060
PO-03,BSA,2,WS-03,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:55:30.912+01,84b31b00000b8171
PO-04,FAX,1,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:55:31.533+01,84b31b00000b808b
PO-04,FAX,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:55:31.533+01,84b31b00000b808b
PO-04,FAX,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:55:31.533+01,84b31b00000b808b
PO-02,Car-02,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:55:35.397+01,84b31b00000b805b
PO-06,FT,2,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:55:16.416+01,84b31b00000b815a
PO-02,Car-02,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:55:45.808+01,84b31b00000b805b
PO-02,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:55:46.262+01,84b31b00000b814c
PO-02,CHS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:55:46.262+01,84b31b00000b814c
PO-07,Car-07,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:55:46.262+01,84b31b00000b806d
PO-04,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:55:46.329+01,84b31b00000b8155
PO-04,SSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:55:46.329+01,84b31b00000b8155
PO-04,Car-04,1,WS-05,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:55:46.527+01,84b31b00000b8060
PO-08,Car-08,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:55:46.651+01,84b31b00000b8072
PO-03,CHS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:56:00.881+01,84b31b00000b80ba
PO-03,BSA,2,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:56:00.942+01,84b31b00000b8171
PO-03,BSA,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:56:00.942+01,84b31b00000b8171
PO-03,BSA,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:56:00.942+01,84b31b00000b8171
PO-02,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:56:00.957+01,84b31b00000b80b7
PO-07,BOSP,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:56:00.975+01,84b31b00000b8158
PO-07,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:56:01.112+01,84b31b00000b8130
PO-08,Car-08,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:56:01.134+01,84b31b00000b8072
PO-06,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:56:01.241+01,84b31b00000b80f0
PO-06,FT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:56:01.593+01,84b31b00000b815a
PO-07,Car-07,1,WS-01,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:56:15.854+01,84b31b00000b806d
PO-07,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:56:15.903+01,84b31b00000b8130
PO-06,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:56:16.027+01,84b31b00000b80f0
PO-03,Car-03,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:56:16.047+01,84b31b00000b805c
PO-03,Car-03,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:56:16.047+01,84b31b00000b805c
PO-07,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:56:16.313+01,84b31b00000b8158
PO-06,FT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:56:16.451+01,84b31b00000b815a
PO-06,Car-06,1,WS-03,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:56:30.964+01,84b31b00000b806c
PO-06,Car-06,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:56:30.964+01,84b31b00000b806c
PO-03,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:56:31.299+01,84b31b00000b80ba
PO-08,Car-08,1,B-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:56:45.879+01,84b31b00000b8072
PO-08,Car-08,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:56:45.879+01,84b31b00000b8072
PO-03,BSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:56:45.949+01,84b31b00000b8171
PO-06,FT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:56:46.421+01,84b31b00000b815a
PO-06,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:57:00.741+01,84b31b00000b815a
PO-08,Car-08,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:57:01.294+01,84b31b00000b8072
PO-08,Car-08,1,B-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:57:01.294+01,84b31b00000b8072
PO-03,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:57:01.501+01,84b31b00000b8171
PO-03,Car-03,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:57:01.492+01,84b31b00000b805c
PO-03,Car-03,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:57:01.492+01,84b31b00000b805c
PO-07,RT,2,WS-01,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:57:15.739+01,84b31b00000b80c0
PO-04,CHS,1,WS-05,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:57:15.866+01,84b31b00000b813e
PO-07,RT,2,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:57:45.889+01,84b31b00000b80c0
PO-07,RT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:57:45.889+01,84b31b00000b80c0
PO-07,RT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:57:45.889+01,84b31b00000b80c0
PO-07,Car-07,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:58:01.736+01,84b31b00000b806d
PO-07,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:58:01.768+01,84b31b00000b80c0
PO-04,CHS,1,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:58:15.912+01,84b31b00000b813e
PO-04,CHS,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:58:15.912+01,84b31b00000b813e
PO-04,CHS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:58:15.912+01,84b31b00000b813e
PO-07,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:58:16.051+01,84b31b00000b80c0
PO-02,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:58:30.76+01,84b31b00000b80bc
PO-01,Car-01,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:58:30.78+01,84b31b00000b8055
PO-01,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:58:30.84+01,84b31b00000b8159
PO-07,Car-07,1,WS-01,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:58:31.023+01,84b31b00000b806d
PO-02,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:58:31.035+01,84b31b00000b817a
PO-01,BSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:58:31.661+01,84b31b00000b809b
PO-01,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:58:45.857+01,84b31b00000b8159
PO-02,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:58:45.932+01,84b31b00000b80bc
PO-02,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:58:46.303+01,84b31b00000b817a
PO-01,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:58:46.357+01,84b31b00000b809b
PO-01,Car-01,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:58:46.42+01,84b31b00000b8055
PO-08,BOSP,1,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:58:16.404+01,84b31b00000b80b4
PO-03,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:58:47.846+01,84b31b00000b80b6
PO-05,SSA,2,WS-04,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:58:46.727+01,84b31b00000b8096
PO-03,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:59:00.868+01,84b31b00000b80b6
PO-04,RT,2,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:59:00.883+01,84b31b00000b80b5
PO-04,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:59:00.883+01,84b31b00000b80b5
PO-09,Car-09,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:59:01.066+01,84b31b00000b807c
PO-10,Car-10,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:59:01.076+01,84b31b00000b807d
PO-05,Car-05,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:59:01.369+01,84b31b00000b8062
PO-05,SSA,2,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:59:01.584+01,84b31b00000b8096
PO-05,SSA,2,B-03,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:59:01.584+01,84b31b00000b8096
PO-05,SSA,2,B-03,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:59:01.584+01,84b31b00000b8096
PO-05,RT,2,WS-05,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:59:15.756+01,84b31b00000b8146
PO-05,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:59:15.756+01,84b31b00000b8146
PO-02,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:59:15.791+01,84b31b00000b8148
PO-04,FAX,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:59:15.871+01,84b31b00000b808b
PO-04,FAX,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:59:15.871+01,84b31b00000b808b
PO-04,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:59:15.889+01,84b31b00000b80b5
PO-04,RT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:59:15.889+01,84b31b00000b80b5
PO-08,BOSP,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:59:15.926+01,84b31b00000b80b4
PO-04,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:59:15.883+01,84b31b00000b813e
PO-04,CHS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:59:15.883+01,84b31b00000b813e
PO-10,Car-10,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:59:16.031+01,84b31b00000b807d
PO-05,SSA,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:59:16.005+01,84b31b00000b8096
PO-05,SSA,2,B-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:59:16.005+01,84b31b00000b8096
PO-09,Car-09,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:59:16.391+01,84b31b00000b807c
PO-05,FAX,1,WS-04,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:59:00.84+01,84b31b00000b80ab
PO-05,Car-05,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:59:31.121+01,84b31b00000b8062
PO-06,Car-06,1,B-03,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:59:31.584+01,84b31b00000b806c
PO-06,Car-06,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:59:31.584+01,84b31b00000b806c
PO-04,BSA,2,WS-05,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:59:15.925+01,84b31b00000b8194
PO-05,FAX,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:59:45.848+01,84b31b00000b80ab
PO-05,FAX,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:59:45.848+01,84b31b00000b80ab
PO-05,FAX,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:59:45.848+01,84b31b00000b80ab
PO-08,BOSP,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:59:45.949+01,84b31b00000b80b4
PO-06,Car-06,1,WS-03,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:59:46.024+01,84b31b00000b806c
PO-06,Car-06,1,B-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:59:46.024+01,84b31b00000b806c
PO-04,BSA,2,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:00:01.425+01,84b31b00000b8194
PO-08,BAT,1,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:00:01.349+01,84b31b00000b816f
PO-02,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:00:16.05+01,84b31b00000b8148
PO-04,Car-04,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:00:16.195+01,84b31b00000b8060
PO-04,Car-04,1,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:00:16.195+01,84b31b00000b8060
PO-04,BSA,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:00:16.212+01,84b31b00000b8194
PO-05,Car-05,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:00:16.389+01,84b31b00000b8062
PO-07,Car-07,1,B-01,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:00:30.71+01,84b31b00000b806d
PO-07,Car-07,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:00:30.71+01,84b31b00000b806d
PO-05,FAX,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:00:30.937+01,84b31b00000b80ab
PO-10,Car-10,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:00:30.982+01,84b31b00000b807d
PO-04,Car-04,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:00:31.163+01,84b31b00000b8060
PO-05,RT,2,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:00:45.73+01,84b31b00000b8146
PO-07,Car-07,1,WS-01,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:00:45.859+01,84b31b00000b806d
PO-07,Car-07,1,B-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:00:45.859+01,84b31b00000b806d
PO-06,SSA,2,WS-03,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:00:45.979+01,84b31b00000b80af
PO-08,BAT,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:00.932+01,84b31b00000b816f
PO-08,BAT,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:01:00.932+01,84b31b00000b816f
PO-08,BAT,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:01:00.932+01,84b31b00000b816f
PO-05,SSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:00.946+01,84b31b00000b8096
PO-06,SSA,2,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:01.353+01,84b31b00000b80af
PO-06,SSA,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:01:01.353+01,84b31b00000b80af
PO-06,SSA,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:01:01.353+01,84b31b00000b80af
PO-04,Car-04,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:01:01.456+01,84b31b00000b8060
PO-05,Car-05,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:01:01.448+01,84b31b00000b8062
PO-04,BSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:01.461+01,84b31b00000b8194
PO-07,FT,2,WS-01,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:01:00.882+01,84b31b00000b8084
PO-06,FAX,1,WS-03,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:01:01.498+01,84b31b00000b8128
PO-08,Car-08,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:15.738+01,84b31b00000b8072
PO-10,Car-10,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:01:15.941+01,84b31b00000b807d
PO-04,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:01:16.209+01,84b31b00000b8194
PO-05,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:01:16.659+01,84b31b00000b8146
PO-05,FAX,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:01:16.641+01,84b31b00000b80ab
PO-06,FAX,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:30.868+01,84b31b00000b8128
PO-06,FAX,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:01:30.868+01,84b31b00000b8128
PO-06,FAX,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:01:30.868+01,84b31b00000b8128
PO-05,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:01:30.914+01,84b31b00000b8096
PO-10,Car-10,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:30.989+01,84b31b00000b807d
PO-06,Car-06,1,B-03,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:01:31.384+01,84b31b00000b806c
PO-06,Car-06,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:31.384+01,84b31b00000b806c
PO-04,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:31.553+01,84b31b00000b8118
PO-04,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:34.82+01,84b31b00000b80b5
PO-07,Car-07,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:01:46.023+01,84b31b00000b806d
PO-07,Car-07,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:46.023+01,84b31b00000b806d
PO-08,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:46.162+01,84b31b00000b816f
PO-08,BOSP,1,WS-05,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:01:46.171+01,84b31b00000b80b4
PO-08,BOSP,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:46.171+01,84b31b00000b80b4
PO-07,FT,2,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:46.261+01,84b31b00000b8084
PO-07,FT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:01:46.261+01,84b31b00000b8084
PO-07,FT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:01:46.261+01,84b31b00000b8084
PO-06,FAX,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:46.298+01,84b31b00000b8128
PO-06,Car-06,1,WS-03,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:01:46.311+01,84b31b00000b806c
PO-06,Car-06,1,B-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:46.311+01,84b31b00000b806c
PO-06,SSA,2,WS-05,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:01:46.352+01,84b31b00000b80af
PO-06,SSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:01:46.352+01,84b31b00000b80af
PO-08,RT,2,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:01:30.985+01,84b31b00000b8129
PO-08,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:01.051+01,84b31b00000b80b4
PO-08,BOSP,1,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:02:01.051+01,84b31b00000b80b4
PO-07,Car-07,1,WS-05,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:01.082+01,84b31b00000b806d
PO-07,Car-07,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:02:01.082+01,84b31b00000b806d
PO-10,Car-10,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:01.099+01,84b31b00000b807d
PO-06,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:01.109+01,84b31b00000b80af
PO-06,SSA,2,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:02:01.109+01,84b31b00000b80af
PO-04,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:01.166+01,84b31b00000b8118
PO-09,Car-09,1,B-01,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:01.176+01,84b31b00000b807c
PO-09,Car-09,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:02:01.176+01,84b31b00000b807c
PO-05,Car-05,1,B-05,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:01.19+01,84b31b00000b8062
PO-04,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:01.226+01,84b31b00000b80b5
PO-08,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:01.169+01,84b31b00000b816f
PO-05,CHS,1,WS-04,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:02:01.116+01,84b31b00000b81a7
PO-09,Car-09,1,WS-01,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:16.479+01,84b31b00000b807c
PO-09,Car-09,1,B-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:02:16.479+01,84b31b00000b807c
PO-03,Car-03,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:16.584+01,84b31b00000b805c
PO-03,Car-03,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:02:16.584+01,84b31b00000b805c
PO-02,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:02:30.719+01,84b31b00000b817a
PO-06,FAX,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:30.981+01,84b31b00000b8128
PO-03,Car-03,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:31.018+01,84b31b00000b805c
PO-03,Car-03,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:02:31.018+01,84b31b00000b805c
PO-05,CHS,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:02:31.06+01,84b31b00000b81a7
PO-05,CHS,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:02:31.06+01,84b31b00000b81a7
PO-05,CHS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:31.06+01,84b31b00000b81a7
PO-05,Car-05,1,B-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:02:31.217+01,84b31b00000b8062
PO-08,Car-08,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:31.306+01,84b31b00000b8072
PO-08,RT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:02:31.731+01,84b31b00000b8129
PO-08,RT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:02:31.731+01,84b31b00000b8129
PO-08,RT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:31.731+01,84b31b00000b8129
PO-02,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:02:45.969+01,84b31b00000b817a
PO-01,FAX,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:02:49.847+01,84b31b00000b80bd
PO-05,BOSP,1,B-01,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:03:00.996+01,84b31b00000b807e
PO-05,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:03:00.996+01,84b31b00000b807e
PO-08,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:03:01.27+01,84b31b00000b8129
PO-01,FAX,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:03:02.775+01,84b31b00000b80bd
PO-08,FT,2,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:03:01.253+01,84b31b00000b8175
PO-06,CHS,1,WS-03,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:03:00.864+01,84b31b00000b81a8
PO-10,Car-10,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:03:15.772+01,84b31b00000b807d
PO-07,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:03:15.778+01,84b31b00000b8084
PO-07,FT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:03:15.778+01,84b31b00000b8084
PO-06,CHS,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:03:15.986+01,84b31b00000b81a8
PO-05,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:03:16.199+01,84b31b00000b807e
PO-05,BOSP,1,B-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:03:16.199+01,84b31b00000b807e
PO-08,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:03:16.264+01,84b31b00000b8129
PO-09,BOSP,1,WS-01,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:03:16.151+01,84b31b00000b80be
PO-05,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:03:30.854+01,84b31b00000b81a7
PO-05,CHS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:03:30.854+01,84b31b00000b81a7
PO-08,FT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:03:31.097+01,84b31b00000b8175
PO-08,FT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:03:31.097+01,84b31b00000b8175
PO-08,FT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:03:31.097+01,84b31b00000b8175
PO-06,Car-06,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:03:45.786+01,84b31b00000b806c
PO-09,BOSP,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:03:46.067+01,84b31b00000b80be
PO-08,FT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:03:46.156+01,84b31b00000b8175
