fauf,materialnummer,menge,arbeitsstation,eventtyp,zustand,zeitstempel,tag_id
PO-01,Car-01,1,B-Transfer,Exit,Standard,2025-01-03 09:56:01.039+01,84b31b00000b8055
PO-02,FAX,1,B-Transfer,Entry,Standard,2025-01-03 09:56:01.109+01,84b31b00000b8126
PO-03,SSA,1,Goods-Out,Entry,Standard,2025-01-03 09:56:15.764+01,84b31b00000b807e
PO-02,Car-02,1,Goods-Out,Entry,Standard,2025-01-03 09:56:21.505+01,84b31b00000b805b
PO-02,Car-02,1,B-Transfer,Exit,Standard,2025-01-03 09:56:21.505+01,84b31b00000b805b
PO-08,FT,2,Goods-Out,Exit,Standard,2025-01-03 09:56:30.853+01,84b31b00000b8148
PO-08,SSA,2,WS-02,Generation,Standard,2025-01-03 09:56:46.659+01,84b31b00000b8133
PO-08,BOSP,1,B-Transfer,Exit,Standard,2025-01-03 09:57:00.718+01,84b31b00000b8134
PO-08,SSA,2,WS-02,Exit,Standard,2025-01-03 09:57:15.975+01,84b31b00000b8133
PO-08,SSA,2,B-Transfer,Generation,Standard,2025-01-03 09:57:15.975+01,84b31b00000b8133
PO-08,SSA,2,B-Transfer,Entry,Standard,2025-01-03 09:57:15.975+01,84b31b00000b8133
PO-08,FAX,1,WS-02,Generation,Standard,2025-01-03 09:57:17.673+01,84b31b00000b8140
PO-08,BOSP,1,B-Transfer,Entry,Standard,2025-01-03 09:57:30.799+01,84b31b00000b8134
PO-02,FAX,1,B-Transfer,Exit,Standard,2025-01-03 09:57:30.896+01,84b31b00000b8126
PO-02,Car-02,1,B-Transfer,Entry,Standard,2025-01-03 09:57:31.028+01,84b31b00000b805b
PO-02,Car-02,1,Goods-Out,Exit,Standard,2025-01-03 09:57:31.028+01,84b31b00000b805b
PO-07,SSA,1,WS-04,Generation,Standard,2025-01-03 09:57:31.01+01,84b31b00000b816d
PO-08,FAX,1,WS-02,Exit,Standard,2025-01-03 09:58:00.736+01,84b31b00000b8140
PO-07,FT,2,B-Transfer,Exit,Standard,2025-01-03 09:58:00.895+01,84b31b00000b815a
PO-07,BAT,1,B-Transfer,Exit,Standard,2025-01-03 09:58:00.995+01,84b31b00000b816f
PO-07,FAX,1,B-Transfer,Generation,Standard,2025-01-03 09:58:15.762+01,84b31b00000b8170
PO-07,FT,2,Goods-Out,Entry,Standard,2025-01-03 09:58:15.752+01,84b31b00000b815a
PO-08,BOSP,1,B-Transfer,Exit,Standard,2025-01-03 09:58:15.885+01,84b31b00000b8134
PO-07,SSA,1,WS-04,Exit,Standard,2025-01-03 09:58:31.027+01,84b31b00000b816d
PO-07,SSA,1,B-Transfer,Generation,Standard,2025-01-03 09:58:31.027+01,84b31b00000b816d
PO-07,SSA,1,B-Transfer,Entry,Standard,2025-01-03 09:58:31.027+01,84b31b00000b816d
PO-08,BOSP,1,B-Transfer,Entry,Standard,2025-01-03 09:58:45.872+01,84b31b00000b8134
PO-07,BAT,1,B-Transfer,Entry,Standard,2025-01-03 09:58:46.016+01,84b31b00000b816f
PO-08,FAX,1,B-Transfer,Entry,Standard,2025-01-03 09:58:46.007+01,84b31b00000b8140
PO-06,CHS,1,B-Transfer,Generation,Standard,2025-01-03 09:59:01.16+01,84b31b00000b80bb
PO-03,BSA,2,Goods-Out,Entry,Standard,2025-01-03 09:59:02.068+01,84b31b00000b8094
PO-03,BSA,2,B-Transfer,Exit,Standard,2025-01-03 09:59:02.068+01,84b31b00000b8094
PO-05,CHS,1,B-Transfer,Generation,Standard,2025-01-03 09:59:00.829+01,84b31b00000b80ae
PO-08,CHS,1,WS-02,Generation,Standard,2025-01-03 09:59:16.056+01,84b31b00000b8136
PO-05,BSA,2,WS-01,Generation,Standard,2025-01-03 09:59:01.095+01,84b31b00000b80ac
PO-07,FAX,1,B-Transfer,Exit,Standard,2025-01-03 09:59:30.71+01,84b31b00000b8170
PO-07,FAX,1,Goods-Out,Generation,Standard,2025-01-03 09:59:30.71+01,84b31b00000b8170
PO-07,FAX,1,Goods-Out,Entry,Standard,2025-01-03 09:59:30.71+01,84b31b00000b8170
PO-07,SSA,1,Goods-Out,Entry,Standard,2025-01-03 09:59:30.941+01,84b31b00000b816d
PO-07,SSA,1,B-Transfer,Exit,Standard,2025-01-03 09:59:30.941+01,84b31b00000b816d
PO-08,FAX,1,Goods-Out,Entry,Standard,2025-01-03 09:59:30.973+01,84b31b00000b8140
PO-08,FAX,1,B-Transfer,Exit,Standard,2025-01-03 09:59:30.973+01,84b31b00000b8140
PO-08,SSA,2,Goods-Out,Entry,Standard,2025-01-03 09:59:30.948+01,84b31b00000b8133
PO-08,SSA,2,B-Transfer,Exit,Standard,2025-01-03 09:59:30.948+01,84b31b00000b8133
PO-03,BSA,2,Goods-Out,Exit,Standard,2025-01-03 09:59:47.396+01,84b31b00000b8094
PO-08,CHS,1,WS-02,Exit,Standard,2025-01-03 10:00:00.898+01,84b31b00000b8136
PO-08,CHS,1,B-Transfer,Generation,Standard,2025-01-03 10:00:00.898+01,84b31b00000b8136
PO-08,CHS,1,B-Transfer,Entry,Standard,2025-01-03 10:00:00.898+01,84b31b00000b8136
PO-03,BSA,2,B-Transfer,Entry,Standard,2025-01-03 10:00:00.992+01,84b31b00000b8094
PO-05,SSA,1,B-03,Entry,Standard,2025-01-03 10:00:01.204+01,84b31b00000b80af
PO-05,SSA,1,B-Transfer,Exit,Standard,2025-01-03 10:00:01.204+01,84b31b00000b80af
PO-05,SSA,1,B-Transfer,Entry,Standard,2025-01-03 10:00:15.839+01,84b31b00000b80af
PO-05,SSA,1,B-03,Exit,Standard,2025-01-03 10:00:15.839+01,84b31b00000b80af
PO-05,BSA,2,WS-01,Exit,Standard,2025-01-03 10:00:16.881+01,84b31b00000b80ac
PO-05,BSA,2,B-Transfer,Generation,Standard,2025-01-03 10:00:16.881+01,84b31b00000b80ac
PO-05,BSA,2,B-Transfer,Entry,Standard,2025-01-03 10:00:16.881+01,84b31b00000b80ac
PO-05,Car-05,1,B-Transfer,Entry,Standard,2025-01-03 10:00:17.035+01,84b31b00000b8062
PO-05,Car-05,1,WS-01,Exit,Standard,2025-01-03 10:00:17.035+01,84b31b00000b8062
PO-07,CHS,1,WS-04,Generation,Standard,2025-01-03 10:00:15.876+01,84b31b00000b8158
PO-02,Car-02,1,B-Transfer,Exit,Standard,2025-01-03 10:00:30.889+01,84b31b00000b805b
PO-02,SSA,2,WS-03,Entry,Standard,2025-01-03 10:00:30.942+01,84b31b00000b8127
PO-02,SSA,2,B-Transfer,Exit,Standard,2025-01-03 10:00:30.942+01,84b31b00000b8127
PO-05,SSA,1,WS-03,Entry,Standard,2025-01-03 10:00:30.977+01,84b31b00000b80af
PO-05,SSA,1,B-Transfer,Exit,Standard,2025-01-03 10:00:30.977+01,84b31b00000b80af
PO-08,BAT,1,B-Transfer,Exit,Standard,2025-01-03 10:00:45.726+01,84b31b00000b813e
PO-07,CHS,1,WS-04,Exit,Standard,2025-01-03 10:00:45.736+01,84b31b00000b8158
PO-07,CHS,1,B-Transfer,Generation,Standard,2025-01-03 10:00:45.736+01,84b31b00000b8158
PO-07,CHS,1,B-Transfer,Entry,Standard,2025-01-03 10:00:45.736+01,84b31b00000b8158
PO-02,Car-02,1,B-Transfer,Entry,Standard,2025-01-03 10:00:45.75+01,84b31b00000b805b
PO-05,SSA,1,B-Transfer,Entry,Standard,2025-01-03 10:00:45.888+01,84b31b00000b80af
PO-05,SSA,1,WS-03,Exit,Standard,2025-01-03 10:00:45.888+01,84b31b00000b80af
PO-02,SSA,2,B-Transfer,Entry,Standard,2025-01-03 10:00:46.975+01,84b31b00000b8127
PO-02,SSA,2,WS-03,Exit,Standard,2025-01-03 10:00:46.975+01,84b31b00000b8127
PO-06,FT,1,B-Transfer,Exit,Standard,2025-01-03 10:01:00.713+01,84b31b00000b80b8
PO-08,BAT,1,B-Transfer,Entry,Standard,2025-01-03 10:01:02.91+01,84b31b00000b813e
PO-08,BSA,2,WS-02,Generation,Standard,2025-01-03 10:00:46.037+01,84b31b00000b8146
PO-06,Car-06,1,B-Transfer,Entry,Standard,2025-01-03 10:01:30.762+01,84b31b00000b806c
PO-06,Car-06,1,WS-03,Exit,Standard,2025-01-03 10:01:30.762+01,84b31b00000b806c
PO-08,CHS,1,Goods-Out,Entry,Standard,2025-01-03 10:01:30.946+01,84b31b00000b8136
PO-08,CHS,1,B-Transfer,Exit,Standard,2025-01-03 10:01:30.946+01,84b31b00000b8136
PO-03,Car-03,1,Goods-Out,Entry,Standard,2025-01-03 10:01:30.856+01,84b31b00000b805c
PO-03,Car-03,1,B-Transfer,Exit,Standard,2025-01-03 10:01:30.856+01,84b31b00000b805c
PO-08,BSA,2,WS-02,Exit,Standard,2025-01-03 10:01:31.023+01,84b31b00000b8146
PO-08,BSA,2,B-Transfer,Generation,Standard,2025-01-03 10:01:31.023+01,84b31b00000b8146
PO-08,BSA,2,B-Transfer,Entry,Standard,2025-01-03 10:01:31.023+01,84b31b00000b8146
PO-07,BAT,1,Goods-Out,Entry,Standard,2025-01-03 10:01:31+01,84b31b00000b816f
PO-07,BAT,1,B-Transfer,Exit,Standard,2025-01-03 10:01:31+01,84b31b00000b816f
PO-06,CHS,1,B-Transfer,Exit,Standard,2025-01-03 10:01:45.903+01,84b31b00000b80bb
PO-06,CHS,1,Goods-Out,Generation,Standard,2025-01-03 10:01:45.903+01,84b31b00000b80bb
PO-06,CHS,1,Goods-Out,Entry,Standard,2025-01-03 10:01:45.903+01,84b31b00000b80bb
PO-03,Car-03,1,Goods-Out,Exit,Standard,2025-01-03 10:02:01.345+01,84b31b00000b805c
PO-08,Car-08,1,B-Transfer,Entry,Standard,2025-01-03 10:02:01.479+01,84b31b00000b8072
PO-08,Car-08,1,WS-02,Exit,Standard,2025-01-03 10:02:01.479+01,84b31b00000b8072
PO-09,Car-09,1,WS-03,Entry,Standard,2025-01-03 10:02:01.895+01,84b31b00000b807c
PO-09,Car-09,1,Goods-In,Exit,Standard,2025-01-03 10:02:01.895+01,84b31b00000b807c
PO-06,CHS,1,Goods-Out,Exit,Standard,2025-01-03 10:02:15.76+01,84b31b00000b80bb
PO-06,FT,1,B-Transfer,Entry,Standard,2025-01-03 10:02:15.775+01,84b31b00000b80b8
PO-03,Car-03,1,Goods-Out,Entry,Standard,2025-01-03 10:02:15.935+01,84b31b00000b805c
PO-09,Car-09,1,WS-03,Exit,Standard,2025-01-03 10:02:16.131+01,84b31b00000b807c
PO-10,Car-10,1,Goods-In,Exit,Standard,2025-01-03 10:02:17.046+01,84b31b00000b807d
PO-06,BSA,0,B-Transfer,Generation,Standard,2025-01-03 10:02:30.879+01,84b31b00000b80ba
PO-10,Car-10,1,WS-02,Entry,Standard,2025-01-03 10:02:31.246+01,84b31b00000b807d
PO-06,FAX,1,B-Transfer,Exit,Standard,2025-01-03 10:02:32.031+01,84b31b00000b80bd
PO-09,Car-09,1,WS-03,Entry,Standard,2025-01-03 10:02:45.987+01,84b31b00000b807c
PO-07,CHS,2,B-04,Generation,Standard,2025-01-03 10:02:45.765+01,84b31b00000b8157
PO-07,CHS,2,B-04,Exit,Standard,2025-01-03 10:03:00.854+01,84b31b00000b8157
PO-07,CHS,2,WS-04,Generation,Standard,2025-01-03 10:03:00.854+01,84b31b00000b8157
PO-07,CHS,2,WS-04,Entry,Standard,2025-01-03 10:03:00.854+01,84b31b00000b8157
PO-09,BOSP,1,WS-03,Generation,Standard,2025-01-03 10:03:01.805+01,84b31b00000b8171
PO-10,BOSP,1,WS-02,Generation,Standard,2025-01-03 10:03:00.826+01,84b31b00000b818d
PO-06,Car-06,1,B-Transfer,Exit,Standard,2025-01-03 10:03:30.819+01,84b31b00000b806c
PO-09,BOSP,1,WS-03,Exit,Standard,2025-01-03 10:03:30.838+01,84b31b00000b8171
PO-09,BOSP,1,B-Transfer,Generation,Standard,2025-01-03 10:03:30.838+01,84b31b00000b8171
PO-09,BOSP,1,B-Transfer,Entry,Standard,2025-01-03 10:03:30.838+01,84b31b00000b8171
PO-06,BSA,0,B-Transfer,Exit,Standard,2025-01-03 10:03:31.096+01,84b31b00000b80ba
PO-06,BSA,0,WS-04,Generation,Standard,2025-01-03 10:03:31.096+01,84b31b00000b80ba
PO-06,BSA,0,WS-04,Entry,Standard,2025-01-03 10:03:31.096+01,84b31b00000b80ba
PO-08,BSA,2,WS-04,Entry,Standard,2025-01-03 10:03:31.963+01,84b31b00000b8146
PO-08,BSA,2,B-Transfer,Exit,Standard,2025-01-03 10:03:31.963+01,84b31b00000b8146
PO-06,FAX,1,B-Transfer,Entry,Standard,2025-01-03 10:03:45.847+01,84b31b00000b80bd
PO-10,BOSP,1,WS-02,Exit,Standard,2025-01-03 10:03:45.879+01,84b31b00000b818d
PO-10,BOSP,1,B-Transfer,Generation,Standard,2025-01-03 10:03:45.879+01,84b31b00000b818d
PO-10,BOSP,1,B-Transfer,Entry,Standard,2025-01-03 10:03:45.879+01,84b31b00000b818d
PO-08,BSA,2,Goods-Out,Entry,Standard,2025-01-03 10:04:00.716+01,84b31b00000b8146
PO-08,BSA,2,WS-04,Exit,Standard,2025-01-03 10:04:00.716+01,84b31b00000b8146
PO-07,CHS,2,Goods-Out,Entry,Standard,2025-01-03 10:04:00.913+01,84b31b00000b8157
PO-07,CHS,2,WS-04,Exit,Standard,2025-01-03 10:04:00.913+01,84b31b00000b8157
PO-06,BSA,0,Goods-Out,Entry,Standard,2025-01-03 10:04:00.985+01,84b31b00000b80ba
PO-06,BSA,0,WS-04,Exit,Standard,2025-01-03 10:04:00.985+01,84b31b00000b80ba
PO-06,Car-06,1,Goods-Out,Entry,Standard,2025-01-03 10:04:01.036+01,84b31b00000b806c
PO-09,BAT,1,WS-03,Generation,Standard,2025-01-03 10:04:16.933+01,84b31b00000b8174
PO-09,BAT,1,WS-03,Exit,Standard,2025-01-03 10:04:30.979+01,84b31b00000b8174
PO-02,SSA,2,B-Transfer,Exit,Standard,2025-01-03 10:04:46.029+01,84b31b00000b8127
PO-07,Car-07,1,B-Transfer,Entry,Standard,2025-01-03 10:04:47.059+01,84b31b00000b806d
PO-07,Car-07,1,WS-04,Exit,Standard,2025-01-03 10:04:47.059+01,84b31b00000b806d
PO-10,BAT,1,WS-02,Generation,Standard,2025-01-03 10:04:31.021+01,84b31b00000b818b
PO-09,BAT,1,B-Transfer,Entry,Standard,2025-01-03 10:05:00.83+01,84b31b00000b8174
PO-10,BAT,1,WS-02,Exit,Standard,2025-01-03 10:05:15.872+01,84b31b00000b818b
PO-10,BAT,1,B-Transfer,Generation,Standard,2025-01-03 10:05:15.872+01,84b31b00000b818b
PO-10,BAT,1,B-Transfer,Entry,Standard,2025-01-03 10:05:15.872+01,84b31b00000b818b
PO-05,SSA,1,B-03,Entry,Standard,2025-01-03 10:05:45.863+01,84b31b00000b80af
PO-05,SSA,1,B-Transfer,Exit,Standard,2025-01-03 10:05:45.863+01,84b31b00000b80af
PO-05,SSA,1,B-Transfer,Entry,Standard,2025-01-03 10:06:00.759+01,84b31b00000b80af
PO-05,SSA,1,B-03,Exit,Standard,2025-01-03 10:06:00.759+01,84b31b00000b80af
PO-10,Car-10,1,B-02,Entry,Standard,2025-01-03 10:06:00.966+01,84b31b00000b807d
PO-10,Car-10,1,WS-02,Exit,Standard,2025-01-03 10:06:00.966+01,84b31b00000b807d
PO-05,CHS,1,B-Transfer,Exit,Standard,2025-01-03 10:06:16.952+01,84b31b00000b80ae
PO-09,Car-09,1,B-03,Entry,Standard,2025-01-03 10:06:30.816+01,84b31b00000b807c
PO-09,Car-09,1,WS-03,Exit,Standard,2025-01-03 10:06:30.816+01,84b31b00000b807c
PO-02,SSA,2,B-Transfer,Entry,Standard,2025-01-03 10:06:31.896+01,84b31b00000b8127
PO-05,CHS,1,B-Transfer,Entry,Standard,2025-01-03 10:07:15.951+01,84b31b00000b80ae
PO-03,BSA,2,B-Transfer,Exit,Standard,2025-01-03 10:08:30.788+01,84b31b00000b8094
PO-10,BAT,1,Goods-Out,Entry,Standard,2025-01-03 10:09:00.808+01,84b31b00000b818b
PO-10,BAT,1,B-Transfer,Exit,Standard,2025-01-03 10:09:00.808+01,84b31b00000b818b
PO-08,Car-08,1,B-Transfer,Exit,Standard,2025-01-03 10:09:00.845+01,84b31b00000b8072
PO-03,BSA,2,B-Transfer,Entry,Standard,2025-01-03 10:09:00.82+01,84b31b00000b8094
PO-05,Car-05,1,B-Transfer,Exit,Standard,2025-01-03 10:09:00.945+01,84b31b00000b8062
PO-07,CHS,1,B-Transfer,Exit,Standard,2025-01-03 10:09:15.857+01,84b31b00000b8158
PO-07,Car-07,1,Goods-Out,Entry,Standard,2025-01-03 10:09:30.88+01,84b31b00000b806d
PO-07,Car-07,1,B-Transfer,Exit,Standard,2025-01-03 10:09:30.88+01,84b31b00000b806d
PO-05,SSA,1,B-Transfer,Exit,Standard,2025-01-03 10:09:45.702+01,84b31b00000b80af
PO-05,SSA,1,B-Transfer,Entry,Standard,2025-01-03 10:10:01.023+01,84b31b00000b80af
PO-10,BOSP,1,B-05,Entry,Standard,2025-01-03 10:10:30.774+01,84b31b00000b818d
PO-10,BOSP,1,B-Transfer,Exit,Standard,2025-01-03 10:10:30.774+01,84b31b00000b818d
PO-09,BAT,1,B-Transfer,Exit,Standard,2025-01-03 10:10:30.944+01,84b31b00000b8174
PO-05,CHS,1,B-Transfer,Exit,Standard,2025-01-03 10:10:30.967+01,84b31b00000b80ae
PO-09,BOSP,1,B-Transfer,Exit,Standard,2025-01-03 10:10:31.01+01,84b31b00000b8171
PO-10,BOSP,1,Goods-Out,Entry,Standard,2025-01-03 10:10:45.736+01,84b31b00000b818d
PO-10,BOSP,1,B-05,Exit,Standard,2025-01-03 10:10:45.736+01,84b31b00000b818d
PO-05,CHS,1,Goods-Out,Entry,Standard,2025-01-03 10:10:45.891+01,84b31b00000b80ae
PO-09,BOSP,1,Goods-Out,Entry,Standard,2025-01-03 10:10:46.042+01,84b31b00000b8171
PO-05,Car-05,1,B-Transfer,Entry,Standard,2025-01-03 10:10:46.022+01,84b31b00000b8062
PO-09,BAT,1,Goods-Out,Entry,Standard,2025-01-03 10:10:46.077+01,84b31b00000b8174
PO-07,CHS,2,Goods-Out,Exit,Standard,2025-01-03 10:10:47.021+01,84b31b00000b8157
PO-08,BOSP,1,Goods-Out,Entry,Standard,2025-01-03 10:11:45.761+01,84b31b00000b8134
PO-08,BOSP,1,B-Transfer,Exit,Standard,2025-01-03 10:11:45.761+01,84b31b00000b8134
PO-05,Car-05,1,B-05,Entry,Standard,2025-01-03 10:11:45.954+01,84b31b00000b8062
PO-05,Car-05,1,B-Transfer,Exit,Standard,2025-01-03 10:11:45.954+01,84b31b00000b8062
PO-08,RT,2,B-05,Entry,Standard,2025-01-03 10:11:45.959+01,84b31b00000b812a
PO-08,RT,2,B-Transfer,Exit,Standard,2025-01-03 10:11:45.959+01,84b31b00000b812a
PO-10,Car-10,1,B-02,Exit,Standard,2025-01-03 10:11:47.033+01,84b31b00000b807d
PO-10,BAT,1,Goods-Out,Exit,Standard,2025-01-03 10:12:00.874+01,84b31b00000b818b
PO-10,Car-10,1,B-02,Entry,Standard,2025-01-03 10:12:15.844+01,84b31b00000b807d
PO-10,BAT,1,Goods-Out,Entry,Standard,2025-01-03 10:12:15.852+01,84b31b00000b818b
PO-03,BSA,2,WS-01,Entry,Standard,2025-01-03 10:12:45.849+01,84b31b00000b8094
PO-03,BSA,2,B-Transfer,Exit,Standard,2025-01-03 10:12:45.849+01,84b31b00000b8094
PO-06,FT,1,Goods-Out,Entry,Standard,2025-01-03 10:13:00.951+01,84b31b00000b80b8
PO-06,FT,1,B-Transfer,Exit,Standard,2025-01-03 10:13:00.951+01,84b31b00000b80b8
PO-05,BSA,2,Goods-Out,Entry,Standard,2025-01-03 10:13:00.95+01,84b31b00000b80ac
PO-05,BSA,2,B-Transfer,Exit,Standard,2025-01-03 10:13:00.95+01,84b31b00000b80ac
PO-07,CHS,1,Goods-Out,Entry,Standard,2025-01-03 10:13:46.999+01,84b31b00000b8158
